Number of Records,Agency Name,City,Distinct Users Non Lupa,Outlier Payments As A Percent Of Medicare Payment Amount Non Lupa,Provider Id,State,Street Address,Total Episodes Non Lupa,Total Hha Charge Amount Non Lupa,Total Hha Medicare Payment Amount For Lupas,Total Hha Medicare Payment Amount Non Lupa,Total Hha Medicare Standard Payment Amount Non Lupa,Total Lupa Episodes,Zip Code
1,AUTUMN HOME CARE,SPRING HILL,32,0,109523,FL,13115 SPRING HILL DRIVE,43,101217,,111062,121729,,34609
1,SUWANNEE MEDICAL PERSONNEL,JACKSONVILLE,54,0,109537,FL,1460 CASSAT AVE STE A,54,193231,,169310,187837,,32205
1,MILDRED & MARCE HOME HEALTH CARE SERVICES INC,MIAMI,1218,0,109558,FL,11180 W FLAGLER ST,1437,2749142,,7116468,7130412,,33174
1,IBU HOME HEALTH SERVICES INC,DORAL,171,0,109596,FL,2500 NW 79TH AVENUE SUITE 262,181,388100,,916225,919741,,33122
1,"QUALITY HOME HEALTH SERVICES, INC.",HOLLYWOOD,16,0,109604,FL,"901 S STATE RD 7, STE 200",28,59146,,84788,83715,,33023
1,ACTIVA HOME HEALTH,CORAL SPRINGS,49,0,109628,FL,5850 CORAL RIDGE DR  STE 301,63,175807,,188548,186185,,33076
1,ABSOLUTE CAREGIVERS HOME HEALTH AGENCY INC,WEST PALM BEACH,93,0,109630,FL,2151 N CONGRESS AVE  STE 200,137,479534,,468416,486598,,33407
1,BON SECOURS ST PETERSBURG HOME CARE SERVICES INC,TAMPA,21,0,109645,FL,550 N REO ST STE 300,25,47142,,64323,69964,,33609
1,"HOME HEALTHCARE AUTHORITY, INC.",BOCA RATON,64,0,109668,FL,"7025 BERACASA WAY, STE 105 E",97,251719,,389887,406040,,33433
1,RELIABLE HEALTH CARE INC,EUSTIS,22,0,109677,FL,2575 KURT ST STE 104,28,77290,,71886,79943,,32726
1,1ST CHOICE VISITING NURSES LLC,KISSIMMEE,86,0,109682,FL,111 E MONUMENT AVE  STE 329,118,287306,,345286,377299,,34741
1,MIA HOME HEALTH CARE SERVICES INC,ORLANDO,25,0,109692,FL,9645 EAST COLONIAL DRIVE SUITE 110,57,96507,,138628,151556,,32817
1,"ACTELL ELDERLY CARE, INC.",KISSIMMEE,51,0,109698,FL,1515 MICHIGAN AVE STE 20,81,247800,,218190,238673,,34744
1,FIRST QUALITY HOME HEALTH SERVICES INC,DELRAY BEACH,50,0,109710,FL,"1300 NW 17TH AVE, SUITE 278",71,243451,,221639,229965,,33445
1,ABSOLUTE CARE HOME HEALTH SERVICES,JACKSONVILLE,39,0,109741,FL,4613 PHILLIPS HIGHWAY SUITE 208-A,69,196657,,260233,289331,,32207
1,IN TOUCH HOME HEALTH LLC,OLDSMAR,19,0,109746,FL,120 E STATE ST STE 105B,49,235924,,179697,196654,,34677
1,ALPHA HOME HEALTH SOLUTIONS LLC,ORLANDO,75,0,109753,FL,8615 COMMODITY CIR STE 4,124,456337,,472223,524442,,32819
1,NOVA HOME CARE AGENCY INC,HALLANDALE BEACH,92,0,109755,FL,1920 E HALLANDALE BCH BLVD UNIT 636,179,590866,,785716,772384,,33009
1,PALM BEACH HOME HEALTH AGENCY,BOCA RATON,30,0,109773,FL,1499 W PALMETTO PARK ROAD STE 178,40,117991,,149847,155710,,33486
1,CHAPEL HOME HEALTH HERNANDO,BROOKSVILLE,32,0,109787,FL,217 HOWELL AVE,36,45864,,68682,75974,,34601
1,SARASOTA HOME HEALTH CARE AGENCY LLC,SARASOTA,75,0,109793,FL,8051 N TAMIAMI TRAIL UNIT E3,90,234900,,305262,325576,,34243
1,HIGHLITE HOME CARE,DELRAY BEACH,71,0,109797,FL,235 NE 6TH AVE STE C,78,158900,,205667,214156,,33484
1,CARE ONE HEALTH SERVICES LLC,STONE MOUNTAIN,13,0,117157,GA,"778 RAYS ROAD, SUITE 105",13,18569,,34356,35905,,30083
1,KOKUA NURSES INC,HONOLULU,54,0,127011,HI,"1210 ARTESIAN STREET, SUITE 201",58,227600,,229525,199623,,96826
1,BAYADA HOME HEALTH CARE,WAILUKU,40,0,127309,HI,"2200 MAIN STREET, SUITE 660",42,147838,,162392,151828,,96793
1,ONEIDA COUNTY HOSPITAL HOME CARE,MALAD,48,0,137077,ID,150 NORTH 200 WEST,87,182811,,181310,219691,,83252
1,TOUCHMARK HOME HEALTH,MERIDIAN,123,0,137092,ID,210 SOUTH TOUCHMARK WAY,182,434618,,633514,701439,,83642
1,NURSES PLUS HOME HEALTHCARE,PARK FOREST,40,0,147050,IL,350 VICTORY DRIVE,59,278704,,184659,178547,,60466
1,CALHOUN COUNTY HEALTH DEPARTME,HARDIN,53,0,147052,IL,210 FRENCH STREET P O BOX 158,70,108158,,151085,161049,,62047
1,MENARD COUNTY HEALTH DEPARTMEN,PETERSBURG,22,0,147070,IL,"1120 NORTH 4TH STREET, SUITE A",27,47240,,63161,68473,,62675
1,"HOME HEALTHCARE RENEWAL SERVICES, INC",SKOKIE,112,0,147214,IL,"8340 LINCOLN AVENUE, SUITE 100",201,583094,,592389,575989,,60077
1,BETHANY HOMES AND METHODIST HOSPITAL,GLENVIEW,64,0,147296,IL,2601 CHESTNUT AVE  SUITE 3310,111,313000,,409734,397474,,60026
1,GIBSON HEALTH SERVICES,EAST SAINT LOUIS,27,0,147469,IL,1468 STATE STREET SUITE 100,59,234534,,237108,251826,,62202
1,NURSING CARE  INC.,WOOD DALE,16,0,147473,IL,343 WOOD DALE ROAD,61,182620,,185182,179728,,60191
1,NIGHTENGALE OF CHICAGO  INC.,CHICAGO,83,0,147498,IL,11722 SOUTH WESTERN AVENUE,297,900126,,801681,793025,,60643
1,"ALLBEST HOME HEALTH CARE, INC",COUNTRYSIDE,55,0,147567,IL,475 W 55TH STREET SUITE 211,185,381422,,444255,430834,,60525
1,"HOME HEALTH NETWORK, INC",HOFFMAN ESTATES,41,0,147577,IL,3100 W HIGGINS ROAD,78,170017,,230170,223201,,60169
1,"CROWN HOME HEALTH AGENCY, INC.",CHICAGO,105,0,147587,IL,"6336 N CICERO AVE, STE 202",338,805635,,924108,896171,,60646
1,PROFESSIONAL HOME CARE ADVANTA,CALUMET CITY,46,0,147660,IL,80 RIVER OAKS CENTER,146,234700,,414284,409911,,60409
1,ABBEY ST. CLAIRE QUALITY CARE,CHICAGO,82,0,147692,IL,3415 N ODELL AVENUE,209,415601,,565636,548658,,60634
1,"GRAND HOME HEALTH CARE, INC.",CHICAGO,66,0,147699,IL,7416 W BELMONT AVE,226,576357,,633604,614541,,60634
1,"AT HOME CARE, INC.",CHARLESTON,43,0,147703,IL,1519 UNIVERSITY DRIVE,90,179585,,182987,203719,,61920
1,"ESSEX HOME HEALTH SERVICES, IN",CHICAGO,66,0,147705,IL,8018 S. ESSEX SUITE 2N,228,399108,,582705,564410,,60617
1,"SISTER'S HOME HEALTH SERVICES, INC",ROCKFORD,91,0,147713,IL,117 S 3RD ST,318,539486,,673634,687175,,61104
1,"DIRECTCARE HOME HEALTH, INC",CHICAGO,62,0,147717,IL,"8920 S COMMERCIAL STREET, 2ND FLOOR",240,372641,,537636,521385,,60617
1,"CHOICECARE HOME HEALTH, INC",PALOS HEIGHTS,83,0,147720,IL,"6400 WEST COLLEGE DRIVE, SUITE 100",143,443979,,443202,429990,,60463
1,"MATRIX HOME HEALTH CARE, INC",SKOKIE,54,0,147723,IL,4957 HULL STREET 1ST FLOOR,175,408973,,435515,422446,,60077
1,"PHOENIX HOME CARE, L.L.C.",BURR RIDGE,90,0,147730,IL,200 S FRONTAGE ROAD,98,432407,,367200,355589,,60527
1,"OMEGA HOME HEALTHCARE, LLC",PARK RIDGE,199,0,147735,IL,400 WEST HIGGINS ROAD,456,1314502,,1338199,1304979,,60028
1,"COMPASSIONATE PROFESSIONAL HOME CARE, INC",BURNHAM,72,0,147752,IL,2520 EAST STATE STREET,274,553645,,797564,773598,,60633
1,"AMERICAN HOMECARE, LLC",LIBERTYVILLE,35,0,147757,IL,610 PETERSON ROAD (ROUTE 137),61,222596,,204431,198993,,60048
1,"ALMIGHTY HOME HEALTHCARE, INC",LINCOLNWOOD,104,0,147767,IL,6677 N LINCOLN AVENUE SUITE 330,287,420851,,628362,609572,,60712
1,"GOLDEN HAVEN CARE, INC",OAK PARK,97,0,147768,IL,"6525 W NORTH AVENUE, SUITE 207",337,672167,,924775,896762,,60302
1,"OPEN ARMS HOME HEALTH CARE, INC",SKOKIE,166,0,147775,IL,4107 OAKTON STREET 1ST FLOOR,331,496749,,853899,828093,,60076
1,ULTIMATE HOME HEALTH INC OF IL,SKOKIE,55,0,147778,IL,"7870 LINCOLN AVENUE, SUITE 5",158,231154,,393624,381655,,60077
1,"U S HOME HEALTH CARE, INC",CHICAGO,79,0,147779,IL,"5875 N LINCOLN AVE, SUITE 248",245,448226,,619512,601207,,60659
1,"DUPAGE HOME HEALTH CARE, INC",LA GRANGE,101,0,147784,IL,136 NORTH LAGRANGE ROAD,322,439820,,629564,610758,,60525
1,"ATLAS HEALTHCARE MANAGEMENT, INC",CHICAGO,163,0,147791,IL,5333 S LARAMIE AVE SUITE 212,613,1112158,,1755634,1702923,,60638
1,"PROFESSIONAL HOME HEALTHCARE, INC",MAYWOOD,109,0,147793,IL,"1701 S 1ST ST, STE 500",333,744066,,944518,934343,,60153
1,REDLEY'S COMPETENT HOME HEALTH,CHICAGO,41,0,147797,IL,"9303 S VANDERPOOL, SUITE B100",106,212637,,244958,242350,,60620
1,"OPTIMUM HEALTHCARE SERVICES, INC OF IL",CHICAGO,161,0,147816,IL,3550 W PETERSON AVENUE SUITE 305,320,583239,,722570,700777,,60659
1,"ACCESS CARE, LLC",NAPERVILLE,55,0,147821,IL,1100 SHERMAN AVENUE,157,277093,,402038,389938,,60563
1,"DIRECTMED HEALTH SERVICES, LLC",CHICAGO,99,0,147822,IL,820 N ORLEANS,392,605841,,920870,893182,,60640
1,"BEATRICE HOME HEALTH, INC",CHICAGO,67,0,147828,IL,4012 W NORTH AVENUE,244,1041927,,531257,514625,,60639
1,"MARIAN HEALTHCARE SERVICES, LLC",ELK GROVE VILLAGE,176,0,147830,IL,"500 E HIGGINS RD, SUITE 215",465,1313039,,1332080,1291878,,60007
1,"INFINITY HOME HEALTH CARE, INC",CHICAGO,110,0,147834,IL,5901 NORTH CICERO AVENUE,346,602431,,816105,791555,,60646
1,"DIRECT HOME HEALTHCARE, INC",CHICAGO,80,0,147847,IL,"4001 W DEVON AVENUE, SUITE 310",292,510786,,698141,675207,,60646
1,"ACS HOME HEALTH SERVICES, INC",SUMMIT,67,0,147848,IL,7450 W ARCHER AVE,229,400402,,636210,617070,,60501
1,"LARLIN HEALTH CARE, INC",DOWNERS GROVE,67,0,147851,IL,"6912 MAIN STREET, SUITE 110",159,466309,,509254,494259,,60516
1,"CONTINENTAL HOME HEALTH CARE, INC",SKOKIE,133,0,147852,IL,"5142 MAIN ST, STE 200A",431,665008,,954898,925717,,60077
1,"CELESTIAL HOME HEALTH CARE, INC",CHICAGO,198,0,147861,IL,3559 NORTH CUMBERLAND AVENUE,489,731149,,1328677,1299766,,60634
1,"PLATINUM HOME HEALTH CARE, INC",OAK LAWN,110,0,147864,IL,4903 WEST 95TH STREET,380,1590711,,1143419,1108837,,60453
1,"1ST HOME HEALTHCARE, INC",CHICAGO,28,0,147870,IL,"5875 N LINCOLN AVENUE, SUITE 229",116,159811,,237656,230487,,60659
1,"HOME HEALTH CARE PROVIDERS, INC",OAK FOREST,150,0,147871,IL,"5320 W 159TH STREET, STE 402",421,784677,,1112118,1078518,,60452
1,"RISING SUN HOME HEALTH CARE, INC",WESTCHESTER,73,0,147875,IL,"1107 SOUTH MANNHEIM ROAD, SUITE 315",182,348041,,367832,362172,,60154
1,"ATTENTIVE SERVICES HOME HEALTH II, INC",CHICAGO,133,0,147879,IL,"1019 W FULTON MARKET, SUITE 201",252,574837,,589343,571504,,60607
1,"CHICAGO HEALTH, INC",CHICAGO,71,0,147881,IL,"3701 NORTH ELSTON AVE, 2ND FLOOR",256,393392,,566464,549392,,60618
1,MIDWEST PEARL HOME HEALTH CARE INC,CHICAGO,42,0,147882,IL,"1925 N HARLEM AVE, STE 108",89,125582,,216486,209929,,60607
1,"INSWAN HOME HEALH AGENCY, LTD",MORTON GROVE,70,0,147888,IL,9238 N WAUKEGAN ROAD,124,231310,,323011,313203,,60053
1,"HUMAN TOUCH HOME HEALTH, INC",DES PLAINES,171,0,147891,IL,2720 SOUTH RIVER ROAD,503,871697,,1299159,1259880,,60018
1,"VENUS HOME HEALTH, INC",NORRIDGE,86,0,147892,IL,4701 N CUMBERLAND AVENUE SUITE 8-9,245,323624,,632380,613261,,60706
1,MEDICAL CITY HOME HEALTH CORPORATION,CICERO,73,0,147897,IL,1907 S CICERO AVENUE,233,495651,,645240,625634,,60804
1,FORUM HEALTH CARE,NORTHBROOK,255,0,147898,IL,"900 SKOKIE BOULEVARD, SUITE 230",704,2933437,,3690775,3581065,,60062
1,"CLASSIC HEALTH SERVICES, INC,",LOMBARD,111,0,147901,IL,2200 SOUTH MAIN STREET SUITE 300,327,570206,,867798,841858,,60148
1,"ABBA HOME HEALTH CARE, INC",LINCOLNWOOD,75,0,147902,IL,6677 N LINCOLN AVE SUITE 430,215,402861,,550107,533805,,60712
1,"GOODWILL HOME HEALTHCARE, INC",LINCOLNWOOD,92,0,147904,IL,"7161 N CICERO AVE, STE 209",339,698149,,955779,926932,,60712
1,"PROFICIENT HOME HEALTH CARE, INC",SKOKIE,48,0,147905,IL,8142 N LAWNDALE AVE,96,207140,,341342,331009,,60076
1,"GLORY HOME HEALTH CARE MANAGEMENT, INC",DES PLAINES,90,0,147907,IL,"2860 RIVER ROAD, STE 470",246,330864,,599301,581220,,60018
1,"NORTH SHORE HOME HEALTH CARE, INC",SCHAUMBURG,89,0,147917,IL,719 EAST GOLF ROAD,204,803178,,703760,682689,,60173
1,PRUDENTIAL HOME HEALTH CORPORATION,MATTESON,37,0,147922,IL,4440 W LINCOLN HIGHWAY SUITE 205,128,299206,,318644,308984,,60443
1,ASPEN HOME HEALTH CARE,CHICAGO,40,0,147923,IL,"5244 WEST IRVING PARK ROAD, #1 WEST",67,238423,,183249,178037,,60641
1,"ATRIUM HEALTHCARE SERVICES, LLC",CHICAGO,194,0,147928,IL,"9415 S WESTERN AVENUE, STE 110",689,1775343,,2016235,1994464,,60643
1,"HIS GRACE HOME HEALTHCARE, INC",PARK FOREST,30,0,147932,IL,318 FOREST BOULEVARD,108,228700,,262893,255366,,60466
1,I J HEALTHCARE NURSING RESOURCE INC,SOUTH ELGIN,97,0,147939,IL,325B SPRUCE STREET,354,584192,,901093,874133,,60177
1,"SPS HOME HEALTH SERVICES, INC",SKOKIE,152,0,147942,IL,8427 CRAWFORD AVENUE,641,971872,,1522029,1474973,,60076
1,"ILLINOIS INFUSION AND HOME CARE SERVICE, LLC",DES PLAINES,83,0,147948,IL,"2500 E DEVON AVE, STE 325",122,304497,,425931,423377,,60018
1,"MID-CARE HOME HEALTH SERVICES, INC",CHICAGO,151,0,147949,IL,4006 W ADDISON ST,417,775271,,903647,876238,,60641
1,"ST RITA HOME HEALTH CARE, INC",ROLLING MDWS,95,0,147955,IL,"5105 TOLLVIEW DR, STE 209",280,920751,,906626,879335,,60008
1,"HOLISTIC HEALTH PARTNERS, INC",OAK FOREST,77,0,147966,IL,"5320 W 159TH STREET, STE 103",235,409982,,611123,592632,,60452
1,"LMR HEALTHCARE SYSTEMS, INC",WEST DUNDEE,60,0,147968,IL,751 S EIGHT STREET (ROUTE 31),130,326697,,337963,327477,,60118
1,"GREENPATH HEALTH GROUP, LLC",ZION,176,0,147971,IL,3232 SHERIDAN ROAD,376,819205,,1074002,1044341,,60099
1,"CHOICE HOME HEALTH SERVICES, INC",LINCOLNWOOD,109,0,147972,IL,"6600 NORTH LINCOLN AVENUE, STE 218",394,842296,,987147,957243,,60712
1,"EMMANUEL HOME HEALTH, INC",ALGONQUIN,147,0,147973,IL,610 LAKE PLUMLEIGH WAY,360,630502,,940890,912993,,60102
1,"AFFINITY HOME HEALTH CARE, INC",SKOKIE,38,0,147982,IL,4957 HULL ST 2W,107,211000,,262176,254226,,60077
1,"LEDMAN HEALTH CARE, INC",GENEVA,37,0,147983,IL,"825 W STATE ST, STE 109",80,216322,,216475,209929,,60134
1,"RELIABLE HEALTHCARE SERVICES, LLC",PARK FOREST,11,0,147984,IL,260 MAIN STREET,42,70740,,91738,89513,,60466
1,ACACIA HOME HEALTH AGENCY,CHICAGO,104,0,147985,IL,5906 1/2 N CLARK STREET,263,462644,,654327,634831,,60660
1,"ADVANCED PROFESSIONALS HEALTHCARE, LLC",BOLINGBROOK,91,0,147987,IL,"440 W BOUGHTON ROAD, STE D",329,610825,,765892,742863,,60440
1,"SYMMETRIX HOME HEALTHCARE, INC",ARLINGTON HEIGHTS,55,0,147994,IL,2015 S ARLINGTON HEIGHTS RD SUITE 101,125,235207,,295991,287187,,60005
1,"MARI HOME HEALTHCARE SERVICES, LLC",MATTESON,45,0,147996,IL,"21141 GOVERNORS HIGHWAY, STE 208",169,375516,,364401,352607,,60443
1,"DMJ HOME HEALTH SERVICES, INC",LINCOLNWOOD,38,0,147997,IL,"6731 N LINCOLN AVE, STE 100",76,117275,,201249,195187,,60712
1,RESILIENCE HOME HEALTH CORPORATION,ELGIN,76,0,147998,IL,"75 MARKET ST, STE 4",181,319616,,438828,433071,,60123
1,"HOPE HOME HEALTH SERVICES, INC",CAROL STREAM,74,0,148001,IL,"640 E ST CHARLES RD, STE 202",238,653224,,733446,711189,,60188
1,"AT HOMEHEALTH, INC",CHICAGO,54,0,148007,IL,"3344 W PETERSON AVE, STE 104",141,429913,,408124,395780,,60659
1,SOMEONE WHO CARES HOME HEALTH,BERWYN,57,0,148010,IL,1405 S HARLEM AVENUE,189,463043,,600439,582328,,60402
1,"MEDEX HOME HEALTHCARE, INC",CHICAGO,145,0,148013,IL,8124 S COTTAGE GROVE AVENUE,521,1345916,,1335750,1321428,,60619
1,"WELLNESS HOME CARE,  INC",CHICAGO,79,0,148020,IL,"5333 SOUTH LARAMIE AVENUE, SUITE 217",323,519194,,844457,818874,,60638
1,"EBENEZER HOME HEALTH SERVICE, LLC",TINLEY PARK,88,0,148022,IL,"8200 W 185TH ST, STE H-24",233,370708,,534429,518323,,60487
1,"DIVERSIFIED HOME CARE, INC",LINCOLNWOOD,197,0,148029,IL,"4433 WEST TOUHY, SUITE 260",589,1028159,,1507499,1461828,,60712
1,"NEXT LEVEL HEALTHCARE OUTREACH, INC",FLOSSMOOR,33,0,148030,IL,19740 GOVERNORS HWY SUITE 100,48,81479,,133780,129868,,60422
1,"DEVOTED HEALTHCARE, INC",ROLLING MDWS,132,0,148031,IL,"1853 HICKS ROAD, STE C",318,812190,,830255,806672,,60008
1,"OPTIMUM HOME HEALTH CARE, INC",EVERGREEN PARK,76,0,148034,IL,9730 S WESTERN AVE STE 710,228,422350,,610399,591996,,60805
1,"COMMUNITY HOME HEALTH CARE, INC",GLEN ELLYN,90,0,148035,IL,"999 N MAIN ST, STE 200",292,370001,,769957,746629,,60137
1,"FOUR SEASONS HOME HEALTHCARE, INC",MORTON GROVE,141,0,148044,IL,6042 W OAKTON STREET,223,861463,,779682,756234,,60053
1,"STELLAR HOME HEALTH CARE, INC",CHICAGO,132,0,148047,IL,"3530 W PETERSON AVE, STE 209",401,761714,,1300184,1260702,,60659
1,"CONVERGE HOME HEALTH CARE, LLC",SCHAUMBURG,345,0,148049,IL,"1100 E WOODFIELD ROAD, STE 130",843,2789512,,2687016,2676158,,60173
1,"SPRING MEADOWS HOME HEALTH CARE, LLC",MELROSE PARK,89,0,148050,IL,"1835 BROADWAY ST, SUITE 208",151,322490,,479870,465467,,60160
1,"PRO VITA HOME CARE, LLC",LINCOLNWOOD,500,0,148052,IL,"7366 N LINCOLN AVE, STE 300",1212,2439831,,3021364,2929781,,60712
1,"NEW VISIONS HHC, INC",HAZEL CREST,102,0,148053,IL,"17508 E CARRIAGEWAY, STE D",318,990312,,916800,889359,,60429
1,HEAVEN'S ANGELS HEALTH CARE SERVICES INC,LINCOLNWOOD,114,0,148054,IL,"7366 N LINCOLN AVE, STE 202",397,523367,,891085,864102,,60712
1,"CALL HOME HEALTH CARE, INC",ROLLING MDWS,41,0,148055,IL,"4300 LINCOLN AVE, UNIT P",60,203068,,153496,148854,,60008
1,"OPEN WATERS HOME HEALTH CARE, INC",SKOKIE,78,0,148056,IL,"7840 NORTH LINCOLN AVENUE, STE 101",149,240957,,372400,361608,,60077
1,"PROFICIENT HEALTH CARE SERVICES, INC",LYNWOOD,68,0,148057,IL,"20316 S TORRENCE AVE, STE - B",168,310279,,498097,482935,,60411
1,"NEW HAVEN HOME HEALTH CARE, INC",OAK PARK,89,0,148060,IL,"6429 W NORTH AVENUE, STE 100",224,411227,,537959,521801,,60302
1,"CHICAGO MIDWEST HOME HEALTH, INC",NORTHFIELD,148,0,148063,IL,"1845 OAK STREET, STE 14",344,767877,,1024415,994359,,60093
1,"OPTIMUM PROFESSIONALS HOME HEALTH CARE, INC",CHICAGO,22,0,148070,IL,"3520 SOUTH MORGAN STREET, 2ND FLOOR",64,123765,,172244,167132,,60608
1,"CRYSTAL HOME HEALTH CARE, LLC",WILLOWBROOK,73,0,148073,IL,"625 PLAINFIELD ROAD, SUITE 226",150,245967,,386977,375312,,60527
1,ALL STAR HOME HEALTH CARE CORP,PLAINFIELD,84,0,148074,IL,"13246 SOUTH ROUTE 59, SUITE 220",278,674902,,772542,751206,,60585
1,"COMMUNITY CARE HOME HEALTH SERVICES, INC",WESTCHESTER,39,0,148075,IL,10001 DERBY LANE SUITE 207,150,196426,,427208,414271,,60154
1,"NETT HANDS HOME CARE, INC",HOMEWOOD,31,0,148076,IL,"18227 SOUTH HARWOOD AVE, 2ND FL, UNIT 1",72,188047,,222392,215550,,60430
1,"MIDWEST HEALTHCARE PROVIDERS, INC",DOWNERS GROVE,127,0,148077,IL,6900 MAIN ST STE 58,249,361852,,653490,633707,,60516
1,"COVENANT HOME HEALTH CARE, INC",SKOKIE,70,0,148079,IL,"8401 N CRAWFORD, STE 101",185,302305,,469054,454865,,60076
1,GUARANTEED MEDICAL SERVICES,CHICAGO,61,0,148080,IL,6619 W ARCHER AVE,174,381299,,417719,404605,,60638
1,"HEALTH CARE USA, INC DBA NEW AGE HOME HEALTH",BENSENVILLE,50,0,148083,IL,205 W GRAND AVENUE SUITE 108,119,301845,,284129,275718,,60106
1,"EVEREST HOME HEALTHCARE, INC",ROSELLE,155,0,148084,IL,490 WEST LAKE STREET,298,749545,,821542,802141,,60172
1,MIRANDA HOME HEALTH CARE,FLOSSMOOR,87,0,148085,IL,19150 S KEDZIE SUITE 103A,244,403438,,605891,587784,,60422
1,"JAGEN HOME HEALTH SERVICES, INC",CHICAGO,39,0,148088,IL,"5151 N HARLEM AVE, STE 311",80,140191,,237088,229912,,60656
1,"VISION HOME HEALTH CARE, INC",MOUNT PROSPECT,21,0,148090,IL,"500 W CENTRAL AVE, STE 200",33,98973,,84868,82345,,60056
1,"SELECT HOME CARE, INC",CHICAGO,35,0,148091,IL,"2622 W PETERSON AVE, STE 6",90,173710,,242525,235300,,60659
1,"D & D HOME HEALTHCARE, INC",BOLINGBROOK,154,0,148093,IL,"101 ROYCE ROAD, STE 7",389,895586,,989915,960450,,60440
1,"ALPHA HOME HEALTH, INC",CHICAGO,83,0,148094,IL,6225 NORTH MILWAUKEE AVE,200,427881,,439400,426203,,60646
1,"ELITE CARE AT HOME, INC",NAPERVILLE,27,0,148095,IL,568 S WASHINGTON STREET,53,193151,,181937,176552,,60540
1,ELITE HEALTHCARE PROVIDERS,LOCKPORT,105,0,148096,IL,1000 S STATE ST SUITES 304 & 305,137,506393,,410079,398031,,60441
1,"INTEGRATED HEALTH SERVICES, INC",WILLOWBROOK,77,0,148099,IL,"621 S PLAINFIELD RD, STE 401",87,164790,,210714,204846,,60527
1,"CARE-MED HOME HEALTH SERVICES, INC",SKOKIE,30,0,148101,IL,"5200 MAIN STREET, STE 207",81,143373,,196828,190881,,60077
1,"LEGEND HOME HEALTH, LLC",CHICAGO,24,0,148102,IL,"3405 W FULLERTON AVE, 2ND FL",119,524750,,224565,217454,,60647
1,"VIRGOS HOME HEALTH CARE, INC",SKOKIE,21,0,148103,IL,"8930 GROSS POINT ROAD, STE LL100",72,143880,,182213,176731,,60077
1,"UNICARE HOME HEALTH SERVICES, INC",OAK FOREST,88,0,148105,IL,"6006 W 159TH ST, STE 2A",251,623906,,681378,661053,,60452
1,"SHUREE HOME HEALTHCARE, INC",CHICAGO,59,0,148108,IL,4492 W LAWRENCE AVE,143,273478,,387843,376136,,60630
1,"ATRIUM HOME HEALTH SYSTEMS, INC",LINCOLNWOOD,81,0,148109,IL,"6600 N LINCOLN AVE, STE 200",218,536436,,636829,617881,,60712
1,"HOME HEALTH ADVANTAGE, INC",CHICAGO,95,0,148110,IL,6120 N MILWAUKEE AVENUE,234,430132,,574065,557216,,60646
1,"JAYRON HOME CARE, INC",ROLLING MDWS,79,0,148111,IL,"3501 ALGONQUIN RD, STE 320",210,339976,,522195,506565,,60008
1,"AMAZING MEDICAL CARE, INC",OAK BROOK,22,0,148112,IL,"2625 BUTTERFIELD RD, STE 314 EAST",67,71280,,130232,126293,,60523
1,EVEREST HEALTHCARE SOLUTIONS,AURORA,40,0,148114,IL,75 EXECUTIVE DRIVE SUITE 104,144,217804,,402332,390209,,60504
1,"DELIVERANCE HOME HEALTH CARE, INC",CHICAGO,69,0,148123,IL,"1921 N HARLEM AVE, STE 107",201,335721,,489612,474839,,60707
1,"SACRED HEART HOME HEALTH, INC",OAK LAWN,59,0,148128,IL,"9850 S CICERO AVE, STE 6",99,139527,,256911,249252,,60453
1,"CRESCENT CARE HOME HEALTH, INC",BLOOMINGDALE,66,0,148129,IL,"201 E ARMY TRAIL RD, STE 206",233,694521,,655220,635711,,60108
1,"TOTAL HOME HEALTHCARE, INC",CHICAGO,146,0,148130,IL,"4001 WEST DEVON AVENUE, STE 509",398,740132,,956222,927249,,60646
1,"GUARDIAN HOME HEALTH SERVICES, INC",CHICAGO,20,0,148131,IL,"7132 N HARLEM, STE 107",71,147440,,200093,194299,,60631
1,"ACHIEVE HEALTH CARE SERVICES, INC",CHICAGO,57,0,148136,IL,"5700 N LINCOLN AVE, STE 220",194,304994,,488695,473898,,60659
1,"ALPHONSA HOME HEALTH CARE, INC",ELMHURST,82,0,148137,IL,"627 N YORK RD, UNIT G",174,460104,,591631,573817,,60126
1,"CITYWIDE HOME HEALTH SERVICES, INC",ARLINGTON HEIGHTS,115,0,148138,IL,"415 W GOLF RD, STE 52",327,450980,,791389,767488,,60005
1,"ASPIRE HOME HEALTHCARE, LLC",WESTCHESTER,49,0,148139,IL,"1107 S MANNHEIM RD, STE 308",61,192547,,215043,208623,,60154
1,"LIFELINE HOME CARE, LLC",LIBERTYVILLE,90,0,148141,IL,"1580 S MILWAUKEE AVE, STE 525",188,437908,,503819,488687,,60048
1,"VITALITY HEALTHCARE, INC",LISLE,56,0,148143,IL,"4513 LINCOLN AVENUE, STE 112",91,204667,,262268,255613,,60532
1,"PARAGON HOME HEALTH, INC",CHICAGO,96,0,148144,IL,5356 N MILWAUKEE AVE,361,698614,,856439,830702,,60630
1,"OUTREACH HOMEHEALTH SERVICES, INC",ROCK ISLAND,16,0,148146,IL,"1123 7TH AVE, STE 3",71,101929,,119408,129761,,61201
1,"GERIACARE HOME HEALTHCARE, INC",LOMBARD,43,0,148148,IL,"450 E 22ND STREET, STE 172",96,179446,,280588,272290,,60148
1,"GL HEALTHCARE, INC",OAK FOREST,67,0,148151,IL,5230 W 159TH ST STE A,196,506483,,492864,478124,,60452
